time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem	volts_little_cluster	volts_big_cluster	volts_gpu	volts_mem
1513612600.46	3.168	0.275981994318	0.638018005682	2.254	0.0833333333314	0.0	0.0	0.0	0.375000000001	0.478260869567	0.409090909091	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612600.7	3.183	0.275981994318	0.653018005682	2.254	0.0800000000015	0.0	0.0	0.0	0.708333333333	0.782608695652	0.250000000001	0.0800000000015	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612600.94	3.221	0.275981994318	0.691018005682	2.254	0.0	0.0	0.0	0.0	0.608695652174	0.565217391304	0.208333333334	0.0416666666676	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612601.18	3.172	0.275981994318	0.642018005682	2.254	0.0	0.0416666666675	0.0	0.0	1.0	0.0833333333314	0.0434782608704	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612601.42	3.149	0.275981994318	0.619018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.120000000003	0.0799999999984	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612601.66	3.137	0.275981994318	0.607018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.0454545454555	0.0416666666638	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612601.9	3.137	0.275981994318	0.607018005682	2.254	0.0799999999981	0.0	0.0	0.0	1.0	0.0434782608666	0.0400000000009	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612602.14	3.134	0.275981994318	0.604018005682	2.254	0.041666666664	0.0	0.0	0.0	1.0	0.0833333333349	0.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612602.38	3.134	0.275981994318	0.604018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.600000000001	0.0434782608704	0.0799999999981	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612602.62	3.202	0.275981994318	0.672018005682	2.254	0.0	0.0	0.0	0.0	1.0	0.0833333333314	0.0399999999974	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612602.86	3.137	0.275981994318	0.607018005682	2.254	0.0800000000017	0.0	0.0	0.0	1.0	0.0454545454555	0.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
1513612603.1	3.141	0.275981994318	0.611018005682	2.254	0.0416666666638	0.0	0.0	0.0	1.0	0.0833333333349	0.0	0.0	50.0	53.0	53.0	51.0	49.0	200000000.0	200000000.0	600000000.0	825000000.0	0.9	0.9	1.0	1.0	
