time	watts	w_leak	w_dyn	w_periph	usage_c0	usage_c1	usage_c2	usage_c3	usage_c4	usage_c5	usage_c6	usage_c7	temp4	temp5	temp6	temp7	temp_gpu	freq_little_cluster	freq_big_cluster	freq_gpu	freq_mem
1513655917.66	3.012	0.31201279099	0.44598720901	2.254	0.0952380952397	0.181818181816	0	0	0.238095238093	0	0	0	54.0	56.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655917.86	3.042	0.31246201539	0.47553798461	2.254	0.0526315789484	0.0526315789484	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655918.06	3.042	0.31246201539	0.47553798461	2.254	0.0500000000009	0.0526315789484	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655918.26	3.019	0.31246201539	0.45253798461	2.254	0.0500000000014	0.142857142852	0	0	0.749999999995	0.285714285713	0.285714285719	0.0500000000009	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655918.46	3.164	0.31246201539	0.59753798461	2.254	0.0952380952397	0.0526315789484	0	0	0.578947368423	0.550000000001	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655918.66	3.088	0.31246201539	0.52153798461	2.254	0.0500000000009	0.14285714286	0	0	0.0526315789489	0.0499999999923	0	0.0476190476199	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655918.86	3.088	0.31246201539	0.52153798461	2.254	0.0500000000009	0.0500000000014	0	0	0.0500000000009	0.349999999997	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655919.06	3.069	0.31246201539	0.50253798461	2.254	0	0.0999999999936	0	0	0	0.150000000004	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655919.26	3.019	0.31201279099	0.45298720901	2.254	0.0476190476199	0.100000000002	0	0	0	0	0	0	54.0	56.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655919.46	3.012	0.31246201539	0.44553798461	2.254	0	0.0526315789484	0	0	0	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655919.66	3.012	0.31246201539	0.44553798461	2.254	0.136363636353	0.14285714286	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655919.86	3.031	0.31246201539	0.46453798461	2.254	0.0526315789484	0.0526315789484	0	0	0.619047619043	0.0500000000009	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655920.06	3.073	0.31246201539	0.50653798461	2.254	0.0952380952397	0.0999999999945	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655920.26	3.012	0.31201279099	0.44598720901	2.254	0	0.14285714286	0	0	0	0	0	0	53.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655920.46	3.012	0.311565834401	0.446434165599	2.254	0	0.0952380952397	0	0	0	0	0	0	53.0	56.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655920.66	3.05	0.31246201539	0.48353798461	2.254	0.100000000002	0.0526315789484	0	0	0.421052631581	0.555555555557	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655920.86	3.141	0.31246201539	0.57453798461	2.254	0.0952380952397	0.0999999999936	0	0	0.399999999998	0.380952380948	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
1513655921.07	3.141	0.31246201539	0.57453798461	2.254	0	0.100000000003	0	0	0.0500000000009	0	0	0	54.0	57.0	57.0	55.0	53.0	200000000.0	200000000.0	600000000.0	825000000.0	
