time u0 u1 u2 u3 u4 u5 u6 u7 t0 t1 t2 t3 tgpu clf0 clf4 v a w
510797169.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.747 3.744
510797169.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.737 3.691
510797170.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.760 3.805
510797170.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.736 3.687
510797170.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.733 3.672
510797171.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.009 0.763 3.821
510797171.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.732 3.668
510797172.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.699
510797172.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.679
510797172.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 61.0 55.0 1400000 2000000 5.006 0.746 3.737
510797173.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.762 3.817
510797173.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.733 3.672
510797174.05 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.736 3.687
510797174.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.760 3.809
510797174.82 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.734 3.676
510797175.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.735 3.683
510797175.59 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.695
510797175.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.755 3.783
510797176.35 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.740 3.706
510797176.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.683
510797177.12 0.0 0.0 0.0 0.0 0.111111111111 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.738 3.699
510797177.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.756 3.786
510797177.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.737 3.691
510797178.27 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.735 3.679
510797178.65 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0909090909091 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.737 3.691
510797179.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.762 3.817
510797179.42 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.760 3.805
510797179.8 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.739 3.699
510797180.18 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.769 3.851
510797180.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.764 3.828
510797180.95 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.732 3.664
510797181.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.749 3.752
510797181.72 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.679
510797182.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.765 3.832
510797182.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.005 0.733 3.672
510797182.87 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.740 3.706
510797183.25 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.748 3.744
510797183.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.760 3.809
510797184.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.736 3.683
510797184.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.768 3.847
510797184.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 58.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.695
510797185.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.009 0.760 3.805
510797185.55 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.741 3.710
510797185.93 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.735 3.683
510797186.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.006 0.734 3.676
510797186.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.756 3.790
510797187.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.737 3.691
510797187.46 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.737 3.687
510797187.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.739 3.699
510797188.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.760 3.809
510797188.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.739 3.699
510797189.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.739 3.699
510797189.38 0.0909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.699
510797189.78 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.760 3.805
510797190.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.738 3.699
510797190.53 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.738 3.695
510797190.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797191.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.762 3.817
510797191.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.739 3.699
510797192.06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.739 3.702
510797192.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.738 3.695
510797192.83 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.010 0.760 3.813
510797193.21 0.0909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.760 3.805
510797193.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.747 3.741
510797193.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.746 3.737
510797194.36 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.010 0.783 3.924
510797194.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.737 3.695
510797195.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.742 3.714
510797195.51 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.736 3.691
510797195.89 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.738 3.695
510797196.28 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.005 0.739 3.699
510797196.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.739 3.702
510797197.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.005 0.739 3.699
510797197.42 0.0909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.007 0.759 3.802
510797197.81 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.742 3.718
510797198.19 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.738 3.695
510797198.57 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.765 3.832
510797198.96 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797199.34 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.738 3.699
510797199.72 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.006 0.736 3.683
510797200.11 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.742 3.718
510797200.49 0.0909090909091 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.691
510797200.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.741 3.710
510797201.26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.734 3.676
510797201.64 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.739 3.702
510797202.02 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.763 3.825
510797202.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.736 3.687
510797202.79 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.739 3.702
510797203.17 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.007 0.755 3.783
510797203.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.741 3.710
510797203.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.737 3.691
510797204.32 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.006 0.740 3.710
510797204.7 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.691
510797205.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.740 3.706
510797205.47 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.736 3.683
510797205.85 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.004 0.739 3.699
510797206.23 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.755 3.783
510797206.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.739 3.702
510797207.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.735 3.683
510797207.38 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.005 0.740 3.706
510797207.77 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.006 0.742 3.718
510797208.15 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.736 3.687
510797208.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.736 3.687
510797208.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 60.0 54.0 1400000 2000000 5.006 0.733 3.672
510797209.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.010 0.781 3.912
510797209.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.739 3.706
510797210.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.005 0.739 3.699
510797210.45 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.738 3.699
510797210.83 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.779 3.901
510797211.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.734 3.676
510797211.6 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.741 3.714
510797211.98 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0 0.0 56.0 57.0 60.0 60.0 55.0 1400000 2000000 5.005 0.741 3.710
510797212.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.761 3.813
510797212.75 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.009 0.758 3.798
510797213.13 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.695
510797213.52 0.0 0.0 0.0 0.0 0.181818181818 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.731 3.664
510797213.9 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.758 3.798
510797214.28 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.695
510797214.66 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.733 3.672
510797215.05 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.734 3.676
510797215.43 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.738 3.695
510797215.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.738 3.695
510797216.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.734 3.679
510797216.58 0.0 0.0 0.0 0.0 0.2 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.736 3.687
510797216.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.759 3.805
510797217.35 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.740 3.706
510797217.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.732 3.668
510797218.11 0.0 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.735 3.683
510797218.5 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.757 3.790
510797218.88 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.691
510797219.26 0.0 0.0 0.0 0.0 0.1 0.0 0.0909090909091 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.731 3.660
510797219.65 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 59.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.751 3.763
510797220.03 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.758 3.798
510797220.41 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.005 0.736 3.683
510797220.8 0.0 0.0 0.0 0.0 0.0 0.1 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.754 3.775
510797221.18 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 60.0 59.0 55.0 1400000 2000000 5.007 0.757 3.790
510797221.56 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.009 0.762 3.821
510797221.94 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.695
510797222.33 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.736 3.691
510797222.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 57.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.734 3.676
510797223.09 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.009 0.760 3.809
510797223.48 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.744 3.729
510797223.86 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.735 3.683
510797224.24 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.732 3.664
510797224.62 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.757 3.794
510797225.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.738 3.695
510797225.39 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.004 0.733 3.668
510797225.78 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.735 3.683
510797226.16 0.0909090909091 0.0 0.0 0.0 0.1 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.761 3.813
510797226.54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.007 0.780 3.908
510797226.92 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 55.0 1400000 2000000 5.006 0.733 3.672
510797227.31 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 55.0 1400000 2000000 5.006 0.733 3.672
510797227.69 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.737 3.691
510797228.07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.736 3.687
510797228.46 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.755 3.783
510797228.84 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.737 3.691
510797229.22 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.757 3.794
510797229.61 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.735 3.679
510797229.99 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.735 3.683
510797230.37 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.753 3.771
510797230.76 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 60.0 59.0 54.0 1400000 2000000 5.007 0.738 3.695
510797231.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.737 3.691
510797231.52 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.736 3.687
510797231.91 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 61.0 55.0 1400000 2000000 5.006 0.732 3.668
510797232.29 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.743 3.721
510797232.67 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.734 3.676
510797233.06 0.0 0.0 0.0 0.0 0.0909090909091 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.733 3.668
510797233.44 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.732 3.664
510797233.82 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.757 3.790
510797234.21 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.738 3.699
510797234.59 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.737 3.687
510797234.97 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.005 0.730 3.657
510797235.36 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.735 3.679
510797235.74 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.731 3.660
510797236.12 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.733 3.668
510797236.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.006 0.741 3.710
510797236.89 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 56.0 57.0 59.0 59.0 54.0 1400000 2000000 5.007 0.758 3.798
