time	u0	u1	u2	u3	u4	u5	u6	u7	t0	t1	t2	t3	tgpu	clf0	clf4	v	a	w		
511050086.4	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.01	0.754	3.779		
511050086.6	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.01	0.754	3.779		
511050087.1	0	0	0	0	0	0	0	0	65	64	67	70	62	1400000	1900000	5.015	0.834	4.191		
511050087.5	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.009	0.738	3.699		
511050087.9	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.009	0.739	3.702		
511050088.3	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.005	0.734	3.676		
511050088.6	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.728	3.645		
511050089	0	0	0	0	0.1	0.2	0	0	63	64	66	66	61	1400000	1900000	5.006	0.73	3.653		
511050089.4	0	0	0	0	0	0	0	0	63	64	67	67	61	1400000	1900000	5.016	0.868	4.359		
511050089.8	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.728	3.649		
511050090.1	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.728	3.649		
511050090.5	0	0	0	0	0	0	0	0	62	63	66	66	61	1400000	1900000	5.007	0.73	3.66		
511050090.9	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.01	0.761	3.817		
511050091.2	0	0	0	0	0	0	0	0	64	64	67	67	61	1400000	1900000	5.01	0.761	3.817		
511050091.6	0	0	0	0	0.090909091	0	0	0	63	63	66	66	61	1400000	1900000	5.014	0.821	4.118		
511050092.1	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.728	3.649		
511050092.4	0	0	0	0	0	0	0	0	63	63	66	67	61	1400000	1900000	5.007	0.757	3.794		
511050092.9	0	0	0	0	0	0	0	0	62	63	66	66	61	1400000	1900000	5.006	0.728	3.645		
511050093.2	0	0	0	0	0.333333333	0.375	0	0	62	63	66	66	61	1400000	1900000	5.006	0.731	3.66		
511050093.6	0	0	0	0	0.090909091	0	0	0	63	63	66	66	61	1400000	1900000	5.015	0.828	4.157		
511050094	0	0	0	0	0	0	0	1	64	69	67	67	61	1400000	1900000	5.017	0.838	4.206		
511050094.4	0	0	0	0	0	0	0	1	65	71	69	69	62	1400000	1900000	5.037	1.076	5.424		
511050094.8	0	0	0	0	0	0	0	1	65	72	70	70	62	1400000	1900000	5.037	1.086	5.473		
511050095.2	0	0	0	0	0.181818182	0	0	1	66	72	70	70	62	1400000	1900000	5.039	1.088	5.489		
511050095.5	0	0	0	0	0.090909091	0	0	1	67	73	71	72	63	1400000	1900000	5.039	1.168	5.889		
511050096	0	0	0	0	0	0	0	1	66	73	71	71	63	1400000	1900000	5.039	1.095	5.519		
511050096.3	0	0	0	0	0	0	0	1	67	73	71	71	63	1400000	1900000	5.039	1.094	5.512		
511050096.6	0	0	0	0	0.111111111	0	0.090909091	1	67	73	72	71	63	1400000	1900000	5.039	1.101	5.55		
511050097	0	0	0	0	0	0	0	1	67	73	72	72	63	1400000	1900000	5.039	1.117	5.634		
511050097.4	0	0	0	0	0.2	0.272727273	0	1	69	73	72	73	63	1400000	1900000	5.039	1.097	5.531		
511050097.9	0	0	0	0	0	0	0	1	67	74	72	72	63	1400000	1900000	5.039	1.143	5.763		
511050098.3	0	0	0	0	0.2	0	0	1	67	74	72	72	63	1400000	1900000	5.039	1.101	5.55		
511050098.6	0	0	0	0	0	0	0	1	67	74	72	72	63	1400000	1900000	5.039	1.118	5.638		
511050098.9	0	0	0	0	0	0	0	1	67	74	72	72	63	1400000	1900000	5.039	1.1	5.546		
511050099.4	0	0	0	0	0	0	0	1	67	74	72	72	63	1400000	1900000	5.039	1.1	5.546		
511050099.6	0	0	0	0	0.111111111	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.186	5.981		
511050100	0	0	0	0	0	0	0	1	67	74	72	72	64	1400000	1900000	5.039	1.12	5.649		
511050100.4	0	0	0	0	0	0	0	1	68	74	72	72	64	1400000	1900000	5.039	1.102	5.554		
511050100.9	0	0	0	0	0	0	0	1	68	74	72	72	64	1400000	1900000	5.039	1.109	5.592		
511050101.3	0	0	0	0	0.1	0	0	1	67	74	72	72	64	1400000	1900000	5.039	1.099	5.538		
511050101.6	0	0	0	0	0	0	0	1	69	74	73	74	64	1400000	1900000	5.039	1.119	5.645		
511050102	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.182	5.962		
511050102.5	0	0	0	0	0.1	0	0	1	68	74	73	72	64	1400000	1900000	5.039	1.1	5.546		
511050102.8	0	0	0	0	0.2	0	0	1	68	74	73	72	64	1400000	1900000	5.039	1.099	5.542		
511050103.2	0	0	0	0	0	0	0	1	68	74	72	72	64	1400000	1900000	5.039	1.102	5.554		
511050103.7	0	0	0	0	0.181818182	0.2	0	1	68	74	73	72	64	1400000	1900000	5.039	1.102	5.554		
511050103.8	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.156	5.828		
511050104.4	0	0	0	0	0.181818182	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.104	5.565		
511050104.8	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.04	1.136	5.729		
511050105	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.04	1.103	5.565		
511050105.5	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.101	5.554		
511050105.9	0	0	0	0	0	0	0	1	71	74	73	74	64	1400000	1900000	5.039	1.199	6.042		
511050106.3	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.105	5.569		
511050106.5	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.105	5.573		
511050106.9	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.101	5.55		
511050107.3	0	0	0	0	0	0	0	1	69	74	73	73	64	1400000	1900000	5.039	1.101	5.554		
511050107.8	0	0	0	0	0.333333333	0.454545455	0	1	68	74	73	73	64	1400000	1900000	5.039	1.119	5.641		
511050108.1	0	0	0	0	0.181818182	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.189	5.992		
511050108.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.117	5.63		
511050108.9	0	0	0	0	0	0	0	1	69	75	73	73	64	1400000	1900000	5.039	1.101	5.55		
511050109.3	0	0	0	0	0	0	0	1	68	74	73	73	64	1400000	1900000	5.039	1.125	5.672		
511050109.7	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.122	5.657		
511050110.1	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.186	5.981		
511050110.5	0	0	0	0	0	0	0	1	69	75	73	73	64	1400000	1900000	5.039	1.106	5.576		
511050110.9	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.103	5.561		
511050111.2	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.103	5.557		
511050111.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.103	5.561		
511050112	0	0	0	0	0.111111111	0.2	0	1	70	74	73	75	64	1400000	1900000	5.039	1.105	5.573		
511050112.4	0	0	0	0	0.090909091	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.201	6.054		
511050112.8	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.104	5.565		
511050113.2	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.102	5.557		
511050113.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.103	5.565		
511050113.8	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.103	5.565		
511050114.3	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.106	5.576		
511050114.8	0	0	0	0	0.090909091	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.12	5.645		
511050115.1	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.106	5.576		
511050115.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.105	5.573		
511050115.9	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.109	5.592		
511050116.1	0	0	0	0	0	0	0	1	69	75	74	75	65	1400000	1900000	5.039	1.109	5.592		
511050116.6	0	0	0	0	0	0	0	1	69	75	73	73	64	1400000	1900000	5.039	1.107	5.58		
511050117.1	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.105	5.569		
511050117.4	0	0	0	0	0.090909091	0.1	0	1	68	75	73	73	64	1400000	1900000	5.039	1.104	5.565		
511050117.8	0	0	0	0	0	0	0	1	68	75	74	73	64	1400000	1900000	5.039	1.12	5.645		
511050118.2	0	0	0	0	0.222222222	0.3	0	1	68	75	73	73	64	1400000	1900000	5.039	1.127	5.68		
511050118.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.185	5.977		
511050118.9	0	0	0	0	0.090909091	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.106	5.573		
511050119.3	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.104	5.569		
511050119.7	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.113	5.611		
511050120	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.127	5.683		
511050120.4	0	0	0	0	0	0.181818182	0	1	69	75	74	74	65	1400000	1900000	5.039	1.131	5.702		
511050120.8	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.193	6.015		
511050121.2	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.126	5.676		
511050121.5	0	0	0	0	0	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.106	5.573		
511050122	0	0	0	0	0.090909091	0	0	1	68	75	73	73	64	1400000	1900000	5.039	1.106	5.576		
511050122.4	0	0	0	0	0.333333333	0.454545455	0	1	68	75	73	73	65	1400000	1900000	5.039	1.104	5.569		
511050122.8	0	0	0	0	0	0	0	1	68	75	74	74	65	1400000	1900000	5.039	1.124	5.664		
511050123.1	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.108	5.588		
511050123.5	0	0	0	0	0	0	0	1	69	75	73	73	65	1400000	1900000	5.039	1.106	5.576		
511050124	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.108	5.588		
511050124.3	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.122	5.657		
511050124.7	0	0	0	0	0.1	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.189	5.992		
511050125	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.125	5.672		
511050125.3	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.108	5.588		
511050125.8	0	0	0	0	0.090909091	0	0	1	69	75	73	73	65	1400000	1900000	5.039	1.107	5.576		
511050126.2	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.108	5.588		
511050126.6	0	0	0	0	0	0	0	1	71	75	74	76	65	1400000	1900000	5.039	1.155	5.821		
511050127	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.15	5.802		
511050127.3	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050127.7	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.104	5.565		
511050128.1	0	0	0	0	0.090909091	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.106	5.576		
511050128.5	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.107	5.58		
511050128.9	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.04	1.209	6.099		
511050129.3	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050129.5	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.105	5.569		
511050130	0	0	0	0	0	0	0	1	68	75	73	73	65	1400000	1900000	5.039	1.103	5.561		
511050130.4	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.126	5.676		
511050130.8	0	0	0	0	0	0	0	1	70	75	74	75	65	1400000	1900000	5.039	1.106	5.576		
511050131.2	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.187	5.985		
511050131.5	0	0	0	0	0.090909091	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050131.9	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.125	5.668		
511050132.3	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.107	5.58		
511050132.7	0	0	0	0	0.222222222	0.454545455	0	1	68	75	73	73	65	1400000	1900000	5.039	1.105	5.569		
511050133.1	0	0	0	0	0.111111111	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.155	5.825		
511050133.4	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.125	5.672		
511050134	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.105	5.573		
511050134.3	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.107	5.584		
511050134.7	0	0	0	0	0.2	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.107	5.58		
511050135	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.201	6.054		
511050135.4	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.107	5.58		
511050135.8	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.11	5.596		
511050136.2	0	0	0	0	0.2	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.107	5.58		
511050136.6	0	0	0	0	0.090909091	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.129	5.691		
511050137	0	0	0	0	0.333333333	0.3	0	1	70	75	74	75	65	1400000	1900000	5.039	1.107	5.58		
511050137.3	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.192	6.008		
511050137.7	0	0	0	0	0.2	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.111	5.599		
511050138.1	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.126	5.676		
511050138.5	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.107	5.58		
511050138.8	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.106	5.576		
511050139.2	0	0	0	0	0.2	0	0.090909091	1	69	75	74	74	65	1400000	1900000	5.039	1.178	5.939		
511050139.6	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.135	5.725		
511050140.1	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.111	5.599		
511050140.5	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050140.6	0	0	0	0	0.2	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050141.1	0	0	0	0	0	0	0	1	72	75	74	76	65	1400000	1900000	5.039	1.127	5.68		
511050141.5	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.19	6		
511050141.9	0	0	0	0	0.111111111	0.3	0	1	69	75	74	73	65	1400000	1900000	5.039	1.12	5.649		
511050142.3	0	0	0	0	0	0	0.1	1	70	75	74	74	65	1400000	1900000	5.039	1.131	5.702		
511050142.6	0	0	0	0	0.090909091	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.11	5.596		
511050143.1	0	0	0	0	0	0.111111111	0	1	69	75	74	73	65	1400000	1900000	5.039	1.116	5.626		
511050143.5	0	0	0	0	0	0	0	1	69	75	74	75	65	1400000	1900000	5.039	1.201	6.054		
511050143.9	0	0	0	0	0	0	0	1	70	75	74	74	65	1400000	1900000	5.039	1.127	5.683		
511050144.2	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.13	5.699		
511050144.6	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.108	5.588		
511050145	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.588		
511050145.4	0	0	0	0	0	0	0	1	70	75	74	75	65	1400000	1900000	5.039	1.186	5.981		
511050145.8	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.129	5.695		
511050146.1	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.11	5.599		
511050146.5	0	0	0	0	0	0	0	1	69	75	74	73	65	1400000	1900000	5.039	1.109	5.592		
511050146.9	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.04	1.107	5.58		
511050147.3	0	0	0	0	0.416666667	0.375	0	1	69	75	74	74	65	1400000	1900000	5.039	1.128	5.683		
511050147.6	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.199	6.042		
511050148	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.112	5.603		
511050148.5	0	0	0	0	0	0.1	0	1	69	75	74	74	65	1400000	1900000	5.039	1.111	5.599		
511050148.9	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.14	5.748		
511050149.2	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.107	5.584		
511050149.5	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.121	5.653		
511050150	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.125	5.672		
511050150.4	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.109	5.588		
511050150.8	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.109	5.592		
511050151.1	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.11	5.592		
511050151.5	0	0	0	0	0.222222222	0.3	0	1	70	75	74	75	65	1400000	1900000	5.039	1.105	5.573		
511050151.9	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.113	5.615		
511050152.1	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.107	5.576		
511050152.6	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.108	5.588		
511050153	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.127	5.683		
511050153.4	0	0	0	0	0	0	0	1	69	75	74	74	65	1400000	1900000	5.039	1.11	5.599		
511050153.8	0	0	0	0	0.090909091	0	0.090909091	0.3	69	75	74	74	65	1400000	1900000	5.039	1.107	5.58		
511050154.2	0	0	0	0	0	0	0	0	67	68	71	71	65	1400000	1900000	5.016	0.872	4.378		
511050154.6	0	0	0	0	0	0	0	0	66	67	70	70	64	1400000	1900000	5.007	0.746	3.737		
511050155	0	0	0	0	0	0	0	0	66	66	69	69	64	1400000	1900000	5.009	0.743	3.725		
511050155.4	0	0	0	0	0	0	0	0	65	66	69	69	63	1400000	1900000	5.007	0.745	3.733		
511050155.8	0	0	0	0	0	0	0	0	67	66	69	71	63	1400000	1900000	5.012	0.784	3.931		
511050156.2	0	0	0	0	0	0	0	0	65	65	68	68	63	1400000	1900000	5.011	0.81	4.065		
511050156.5	0	0	0	0	0	0	0	0	65	65	68	69	63	1400000	1900000	5.01	0.761	3.813		
511050156.9	0	0	0	0	0	0	0	0	64	65	68	68	63	1400000	1900000	5.007	0.738	3.699		
511050157.2	0	0	0	0	0	0	0	0	64	65	68	68	63	1400000	1900000	5.007	0.735	3.683		
511050157.6	0	0	0	0	0.181818182	0.111111111	0	0	64	65	68	67	63	1400000	1900000	5.009	0.755	3.783		
511050158	0	0	0	0	0	0	0	0	64	65	68	68	62	1400000	1900000	5.015	0.839	4.21		
511050158.5	0	0	0	0	0	0	0	0	64	65	67	67	62	1400000	1900000	5.006	0.734	3.676		
511050158.9	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.006	0.733	3.668		
511050159.1	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.006	0.753	3.771		
511050159.6	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.007	0.735	3.683		
511050159.9	0	0	0	0	0	0	0	0	65	65	68	68	62	1400000	1900000	5.007	0.729	3.653		
511050160.3	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.007	0.737	3.691		
511050160.6	0	0	0	0	0.090909091	0	0	0	64	64	67	67	62	1400000	1900000	5.011	0.776	3.889		
511050161	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.007	0.734	3.676		
511050161.4	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.007	0.73	3.66		
511050161.8	0	0	0	0	0.333333333	0.454545455	0	0	63	64	67	67	62	1400000	1900000	5.006	0.732	3.668		
511050162.2	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.014	0.797	4		
511050162.6	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.006	0.733	3.676		
511050163	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.006	0.729	3.649		
511050163.4	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.007	0.734	3.676		
511050163.8	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.009	0.754	3.775		
511050164.2	0	0	0	0	0	0	0	0	64	64	67	67	62	1400000	1900000	5.017	0.82	4.118		
511050164.6	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.007	0.736	3.687		
511050164.8	0	0	0	0	0	0	0	0	63	64	67	66	62	1400000	1900000	5.007	0.73	3.66		
511050165.3	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.009	0.756	3.79		
511050165.7	0	0	0	0	0	0	0	0	63	64	66	66	62	1400000	1900000	5.007	0.73	3.66		
511050166.1	0	0	0	0	0.181818182	0	0	0	65	64	67	69	62	1400000	1900000	5.007	0.733	3.672		
511050166.5	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.016	0.828	4.153		
511050166.8	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.006	0.732	3.664		
511050167.2	0	0	0	0	0	0	0	0	63	64	66	66	62	1400000	1900000	5.006	0.73	3.66		
511050167.6	0	0	0	0	0	0	0	0	63	64	66	66	62	1400000	1900000	5.006	0.733	3.672		
511050168	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.009	0.73	3.664		
511050168.4	0	0	0	0	0	0	0	0	63	64	67	67	62	1400000	1900000	5.016	0.853	4.286		
511050168.8	0	0	0	0	0	0	0	0	63	64	67	67	61	1400000	1900000	5.007	0.736	3.691		
511050169.2	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.728	3.645		
511050169.6	0	0	0	0	0.2	0	0	0	63	64	66	67	61	1400000	1900000	5.009	0.746	3.737		
511050170	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.01	0.75	3.76		
511050170.4	0	0	0	0	0	0	0	0	64	64	67	68	62	1400000	1900000	5.015	0.841	4.221		
511050170.8	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.732	3.668		
511050171	0	0	0	0	0.181818182	0	0.090909091	0	63	64	66	66	61	1400000	1900000	5.007	0.731	3.66		
511050171.5	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.733	3.672		
511050171.7	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.729	3.653		
511050172.2	0	0	0	0	0.222222222	0.222222222	0	0	63	64	66	66	61	1400000	1900000	5.006	0.728	3.645		
511050172.7	0	0	0	0	0.111111111	0	0	0	63	64	67	67	61	1400000	1900000	5.012	0.819	4.107		
511050173.1	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.755	3.783		
511050173.3	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.73	3.657		
511050173.7	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.752	3.763		
511050174.2	0	0	0	0	0.111111111	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.728	3.649		
511050174.5	0	0	0	0	0	0	0	0	63	64	67	67	61	1400000	1900000	5.009	0.729	3.649		
511050174.9	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.739	3.706		
511050175.2	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.73	3.66		
511050175.7	0	0	0	0	0.2	0	0	0	63	63	66	66	61	1400000	1900000	5.009	0.749	3.756		
511050176.1	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.009	0.755	3.786		
511050176.5	0	0	0	0	0.3	0.222222222	0	0	64	64	66	67	61	1400000	1900000	5.006	0.729	3.653		
511050176.7	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.016	0.824	4.137		
511050177.2	0	0	0	0	0.181818182	0	0	0	63	64	66	66	61	1400000	1900000	5.006	0.729	3.653		
511050177.6	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.009	0.746	3.741		
511050178	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.73	3.66		
511050178.4	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.725	3.63		
511050178.8	0	0	0	0	0.1	0	0	0	65	64	66	67	61	1400000	1900000	5.012	0.773	3.878		
511050179.2	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.733	3.672		
511050179.5	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.007	0.73	3.657		
511050179.9	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.726	3.637		
511050180.4	0	0	0	0	0	0	0	0	64	63	66	66	61	1400000	1900000	5.007	0.729	3.653		
511050180.6	0	0	0	0	0	0	0	0	65	64	67	69	61	1400000	1900000	5.009	0.747	3.741		
511050181.1	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.729	3.653		
511050181.5	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.73	3.653		
511050181.7	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.006	0.727	3.641		
511050182.2	0	0	0	0	0.090909091	0.090909091	0.090909091	0	63	63	66	66	61	1400000	1900000	5.006	0.733	3.672		
511050182.6	0	0	0	0	0	0.2	0	0	63	63	66	66	61	1400000	1900000	5.007	0.728	3.645		
511050183	0	0	0	0	0	0	0	0	63	64	66	66	61	1400000	1900000	5.016	0.835	4.191		
511050183.4	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.728	3.649		
511050183.7	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.01	0.751	3.763		
511050184.1	0	0	0	0	0	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.728	3.649		
511050184.5	0	0	0	0	0.1	0	0	0	63	63	66	66	61	1400000	1900000	5.007	0.732	3.668		
511050184.9	0	0	0	0	0	0	0	0	64	64	67	68	61	1400000	1900000	5.016	0.831	4.172		
